127.0.0.1 - - [20/Nov/2024:15:02:16 +0800] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:04 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:05 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:06 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:07 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:08 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:09 +0800] "GET /javaweb/user/update/password HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:43 +0800] "GET /javaweb/login HTTP/1.1" 200 1002
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:48 +0800] "POST /javaweb/login HTTP/1.1" 200 1407
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:32:58 +0800] "GET /javaweb/products HTTP/1.1" 200 2953
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:33:01 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:33:03 +0800] "GET /javaweb/products HTTP/1.1" 200 2953
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:33:06 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:33:47 +0800] "GET /javaweb/cart HTTP/1.1" 200 2571
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:33:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:15 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:16 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:17 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:18 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:19 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:34:19 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
